 time            v(bvdd)         time            v(pvdd)         time            v(gate)         time            v(ea_out)       time            v(startup_done) time            v(ea_en)        time            @vbvdd[i]      
 6.45350000e-04  7.00000000e+00  6.45350000e-04  1.14682723e+00  6.45350000e-04  6.99626909e+00  6.45350000e-04  1.17187975e+00  6.45350000e-04  1.22041158e-06  6.45350000e-04 -4.46618808e-06  6.45350000e-04 -5.06214871e-05 
 6.45450000e-04  7.00000000e+00  6.45450000e-04  1.14681733e+00  6.45450000e-04  6.99626907e+00  6.45450000e-04  1.17186894e+00  6.45450000e-04  1.22253551e-06  6.45450000e-04 -4.46740244e-06  6.45450000e-04 -5.06214871e-05 
 6.45550000e-04  7.00000000e+00  6.45550000e-04  1.14680742e+00  6.45550000e-04  6.99626905e+00  6.45550000e-04  1.17185813e+00  6.45550000e-04  1.22041204e-06  6.45550000e-04 -4.46861388e-06  6.45550000e-04 -5.06214871e-05 
 6.45650000e-04  7.00000000e+00  6.45650000e-04  1.14679751e+00  6.45650000e-04  6.99626903e+00  6.45650000e-04  1.17184731e+00  6.45650000e-04  1.22253504e-06  6.45650000e-04 -4.46982487e-06  6.45650000e-04 -5.06214871e-05 
 6.45750000e-04  7.00000000e+00  6.45750000e-04  1.14678760e+00  6.45750000e-04  6.99626900e+00  6.45750000e-04  1.17183650e+00  6.45750000e-04  1.22041251e-06  6.45750000e-04 -4.47103295e-06  6.45750000e-04 -5.06214871e-05 
 6.45850000e-04  7.00000000e+00  6.45850000e-04  1.14677768e+00  6.45850000e-04  6.99626898e+00  6.45850000e-04  1.17182568e+00  6.45850000e-04  1.22253458e-06  6.45850000e-04 -4.47224058e-06  6.45850000e-04 -5.06214871e-05 
 6.45950000e-04  7.00000000e+00  6.45950000e-04  1.14676776e+00  6.45950000e-04  6.99626896e+00  6.45950000e-04  1.17181487e+00  6.45950000e-04  1.22041297e-06  6.45950000e-04 -4.47344532e-06  6.45950000e-04 -5.06214871e-05 
 6.46050000e-04  7.00000000e+00  6.46050000e-04  1.14675783e+00  6.46050000e-04  6.99626894e+00  6.46050000e-04  1.17180405e+00  6.46050000e-04  1.22253411e-06  6.46050000e-04 -4.47464960e-06  6.46050000e-04 -5.06214871e-05 
 6.46150000e-04  7.00000000e+00  6.46150000e-04  1.14674791e+00  6.46150000e-04  6.99626891e+00  6.46150000e-04  1.17179323e+00  6.46150000e-04  1.22041343e-06  6.46150000e-04 -4.47585099e-06  6.46150000e-04 -5.06214871e-05 
 6.46250000e-04  7.00000000e+00  6.46250000e-04  1.14673798e+00  6.46250000e-04  6.99626889e+00  6.46250000e-04  1.17178242e+00  6.46250000e-04  1.22253365e-06  6.46250000e-04 -4.47705193e-06  6.46250000e-04 -5.06214871e-05 
 6.46350000e-04  7.00000000e+00  6.46350000e-04  1.14672804e+00  6.46350000e-04  6.99626887e+00  6.46350000e-04  1.17177160e+00  6.46350000e-04  1.22041390e-06  6.46350000e-04 -4.47824999e-06  6.46350000e-04 -5.06214871e-05 
 6.46450000e-04  7.00000000e+00  6.46450000e-04  1.14671811e+00  6.46450000e-04  6.99626884e+00  6.46450000e-04  1.17176078e+00  6.46450000e-04  1.22253319e-06  6.46450000e-04 -4.47944760e-06  6.46450000e-04 -5.06214871e-05 
 6.46550000e-04  7.00000000e+00  6.46550000e-04  1.14670816e+00  6.46550000e-04  6.99626882e+00  6.46550000e-04  1.17174996e+00  6.46550000e-04  1.22041436e-06  6.46550000e-04 -4.48064233e-06  6.46550000e-04 -5.06214871e-05 
 6.46650000e-04  7.00000000e+00  6.46650000e-04  1.14669822e+00  6.46650000e-04  6.99626880e+00  6.46650000e-04  1.17173915e+00  6.46650000e-04  1.22253272e-06  6.46650000e-04 -4.48183662e-06  6.46650000e-04 -5.06214871e-05 
 6.46750000e-04  7.00000000e+00  6.46750000e-04  1.14668827e+00  6.46750000e-04  6.99626878e+00  6.46750000e-04  1.17172833e+00  6.46750000e-04  1.22041482e-06  6.46750000e-04 -4.48302802e-06  6.46750000e-04 -5.06214871e-05 
 6.46850000e-04  7.00000000e+00  6.46850000e-04  1.14667832e+00  6.46850000e-04  6.99626875e+00  6.46850000e-04  1.17171751e+00  6.46850000e-04  1.22253226e-06  6.46850000e-04 -4.48421899e-06  6.46850000e-04 -5.06214871e-05 
 6.46950000e-04  7.00000000e+00  6.46950000e-04  1.14666837e+00  6.46950000e-04  6.99626873e+00  6.46950000e-04  1.17170669e+00  6.46950000e-04  1.22041529e-06  6.46950000e-04 -4.48540708e-06  6.46950000e-04 -5.06214871e-05 
 6.47050000e-04  7.00000000e+00  6.47050000e-04  1.14665841e+00  6.47050000e-04  6.99626871e+00  6.47050000e-04  1.17169587e+00  6.47050000e-04  1.22253180e-06  6.47050000e-04 -4.48659474e-06  6.47050000e-04 -5.06214871e-05 
 6.47150000e-04  7.00000000e+00  6.47150000e-04  1.14664845e+00  6.47150000e-04  6.99626868e+00  6.47150000e-04  1.17168505e+00  6.47150000e-04  1.22041575e-06  6.47150000e-04 -4.48777953e-06  6.47150000e-04 -5.06214871e-05 
 6.47250000e-04  7.00000000e+00  6.47250000e-04  1.14663849e+00  6.47250000e-04  6.99626866e+00  6.47250000e-04  1.17167422e+00  6.47250000e-04  1.22253134e-06  6.47250000e-04 -4.48896389e-06  6.47250000e-04 -5.06214871e-05 
 6.47350000e-04  7.00000000e+00  6.47350000e-04  1.14662852e+00  6.47350000e-04  6.99626864e+00  6.47350000e-04  1.17166340e+00  6.47350000e-04  1.22041621e-06  6.47350000e-04 -4.49014538e-06  6.47350000e-04 -5.06214871e-05 
 6.47450000e-04  7.00000000e+00  6.47450000e-04  1.14661855e+00  6.47450000e-04  6.99626862e+00  6.47450000e-04  1.17165258e+00  6.47450000e-04  1.22253087e-06  6.47450000e-04 -4.49132645e-06  6.47450000e-04 -5.06214871e-05 
 6.47550000e-04  7.00000000e+00  6.47550000e-04  1.14660857e+00  6.47550000e-04  6.99626859e+00  6.47550000e-04  1.17164176e+00  6.47550000e-04  1.22041667e-06  6.47550000e-04 -4.49250464e-06  6.47550000e-04 -5.06214871e-05 
 6.47650000e-04  7.00000000e+00  6.47650000e-04  1.14659860e+00  6.47650000e-04  6.99626857e+00  6.47650000e-04  1.17163094e+00  6.47650000e-04  1.22253041e-06  6.47650000e-04 -4.49368242e-06  6.47650000e-04 -5.06214871e-05 
 6.47750000e-04  7.00000000e+00  6.47750000e-04  1.14658862e+00  6.47750000e-04  6.99626855e+00  6.47750000e-04  1.17162011e+00  6.47750000e-04  1.22041713e-06  6.47750000e-04 -4.49485734e-06  6.47750000e-04 -5.06214871e-05 
 6.47850000e-04  7.00000000e+00  6.47850000e-04  1.14657863e+00  6.47850000e-04  6.99626852e+00  6.47850000e-04  1.17160929e+00  6.47850000e-04  1.22252995e-06  6.47850000e-04 -4.49603184e-06  6.47850000e-04 -5.06214871e-05 
 6.47950000e-04  7.00000000e+00  6.47950000e-04  1.14656864e+00  6.47950000e-04  6.99626850e+00  6.47950000e-04  1.17159846e+00  6.47950000e-04  1.22041759e-06  6.47950000e-04 -4.49720348e-06  6.47950000e-04 -5.06214871e-05 
 6.48050000e-04  7.00000000e+00  6.48050000e-04  1.14655865e+00  6.48050000e-04  6.99626848e+00  6.48050000e-04  1.17158764e+00  6.48050000e-04  1.22252949e-06  6.48050000e-04 -4.49837472e-06  6.48050000e-04 -5.06214871e-05 
 6.48150000e-04  7.00000000e+00  6.48150000e-04  1.14654866e+00  6.48150000e-04  6.99626846e+00  6.48150000e-04  1.17157682e+00  6.48150000e-04  1.22041805e-06  6.48150000e-04 -4.49954310e-06  6.48150000e-04 -5.06214871e-05 
 6.48250000e-04  7.00000000e+00  6.48250000e-04  1.14653866e+00  6.48250000e-04  6.99626843e+00  6.48250000e-04  1.17156599e+00  6.48250000e-04  1.22252903e-06  6.48250000e-04 -4.50071106e-06  6.48250000e-04 -5.06214871e-05 
 6.48350000e-04  7.00000000e+00  6.48350000e-04  1.14652866e+00  6.48350000e-04  6.99626841e+00  6.48350000e-04  1.17155516e+00  6.48350000e-04  1.22041851e-06  6.48350000e-04 -4.50187618e-06  6.48350000e-04 -5.06214871e-05 
 6.48450000e-04  7.00000000e+00  6.48450000e-04  1.14651866e+00  6.48450000e-04  6.99626839e+00  6.48450000e-04  1.17154434e+00  6.48450000e-04  1.22252857e-06  6.48450000e-04 -4.50304090e-06  6.48450000e-04 -5.06214871e-05 
 6.48550000e-04  7.00000000e+00  6.48550000e-04  1.14650865e+00  6.48550000e-04  6.99626837e+00  6.48550000e-04  1.17153351e+00  6.48550000e-04  1.22041897e-06  6.48550000e-04 -4.50420276e-06  6.48550000e-04 -5.06214871e-05 
 6.48650000e-04  7.00000000e+00  6.48650000e-04  1.14649864e+00  6.48650000e-04  6.99626834e+00  6.48650000e-04  1.17152268e+00  6.48650000e-04  1.22252811e-06  6.48650000e-04 -4.50536422e-06  6.48650000e-04 -5.06214871e-05 
 6.48750000e-04  7.00000000e+00  6.48750000e-04  1.14648863e+00  6.48750000e-04  6.99626832e+00  6.48750000e-04  1.17151186e+00  6.48750000e-04  1.22041943e-06  6.48750000e-04 -4.50652283e-06  6.48750000e-04 -5.06214871e-05 
 6.48850000e-04  7.00000000e+00  6.48850000e-04  1.14647861e+00  6.48850000e-04  6.99626830e+00  6.48850000e-04  1.17150103e+00  6.48850000e-04  1.22252765e-06  6.48850000e-04 -4.50768105e-06  6.48850000e-04 -5.06214871e-05 
 6.48950000e-04  7.00000000e+00  6.48950000e-04  1.14646859e+00  6.48950000e-04  6.99626827e+00  6.48950000e-04  1.17149020e+00  6.48950000e-04  1.22041989e-06  6.48950000e-04 -4.50883643e-06  6.48950000e-04 -5.06214871e-05 
 6.49050000e-04  7.00000000e+00  6.49050000e-04  1.14645857e+00  6.49050000e-04  6.99626825e+00  6.49050000e-04  1.17147937e+00  6.49050000e-04  1.22252719e-06  6.49050000e-04 -4.50999143e-06  6.49050000e-04 -5.06214871e-05 
 6.49150000e-04  7.00000000e+00  6.49150000e-04  1.14644854e+00  6.49150000e-04  6.99626823e+00  6.49150000e-04  1.17146854e+00  6.49150000e-04  1.22042035e-06  6.49150000e-04 -4.51114358e-06  6.49150000e-04 -5.06214871e-05 
 6.49250000e-04  7.00000000e+00  6.49250000e-04  1.14643851e+00  6.49250000e-04  6.99626821e+00  6.49250000e-04  1.17145771e+00  6.49250000e-04  1.22252674e-06  6.49250000e-04 -4.51229534e-06  6.49250000e-04 -5.06214871e-05 
 6.49350000e-04  7.00000000e+00  6.49350000e-04  1.14642848e+00  6.49350000e-04  6.99626818e+00  6.49350000e-04  1.17144688e+00  6.49350000e-04  1.22042081e-06  6.49350000e-04 -4.51344426e-06  6.49350000e-04 -5.06214871e-05 
 6.49450000e-04  7.00000000e+00  6.49450000e-04  1.14641844e+00  6.49450000e-04  6.99626816e+00  6.49450000e-04  1.17143605e+00  6.49450000e-04  1.22252628e-06  6.49450000e-04 -4.51459281e-06  6.49450000e-04 -5.06214871e-05 
 6.49550000e-04  7.00000000e+00  6.49550000e-04  1.14640840e+00  6.49550000e-04  6.99626814e+00  6.49550000e-04  1.17142522e+00  6.49550000e-04  1.22042127e-06  6.49550000e-04 -4.51573852e-06  6.49550000e-04 -5.06214871e-05 
 6.49650000e-04  7.00000000e+00  6.49650000e-04  1.14639836e+00  6.49650000e-04  6.99626811e+00  6.49650000e-04  1.17141439e+00  6.49650000e-04  1.22252582e-06  6.49650000e-04 -4.51688384e-06  6.49650000e-04 -5.06214871e-05 
 6.49750000e-04  7.00000000e+00  6.49750000e-04  1.14638831e+00  6.49750000e-04  6.99626809e+00  6.49750000e-04  1.17140356e+00  6.49750000e-04  1.22042172e-06  6.49750000e-04 -4.51802635e-06  6.49750000e-04 -5.06214871e-05 
 6.49850000e-04  7.00000000e+00  6.49850000e-04  1.14637826e+00  6.49850000e-04  6.99626807e+00  6.49850000e-04  1.17139273e+00  6.49850000e-04  1.22252536e-06  6.49850000e-04 -4.51916848e-06  6.49850000e-04 -5.06214871e-05 
 6.49950000e-04  7.00000000e+00  6.49950000e-04  1.14636821e+00  6.49950000e-04  6.99626805e+00  6.49950000e-04  1.17138190e+00  6.49950000e-04  1.22042218e-06  6.49950000e-04 -4.52030778e-06  6.49950000e-04 -5.06214871e-05 
 6.50050000e-04  7.00000000e+00  6.50050000e-04  1.14635815e+00  6.50050000e-04  6.99626802e+00  6.50050000e-04  1.17137106e+00  6.50050000e-04  1.22252490e-06  6.50050000e-04 -4.52144670e-06  6.50050000e-04 -5.06214871e-05 
 6.50150000e-04  7.00000000e+00  6.50150000e-04  1.14634810e+00  6.50150000e-04  6.99626800e+00  6.50150000e-04  1.17136023e+00  6.50150000e-04  1.22042264e-06  6.50150000e-04 -4.52258282e-06  6.50150000e-04 -5.06214871e-05 
 6.50250000e-04  7.00000000e+00  6.50250000e-04  1.14633803e+00  6.50250000e-04  6.99626798e+00  6.50250000e-04  1.17134940e+00  6.50250000e-04  1.22252445e-06  6.50250000e-04 -4.52371855e-06  6.50250000e-04 -5.06214871e-05 
 6.50350000e-04  7.00000000e+00  6.50350000e-04  1.14632797e+00  6.50350000e-04  6.99626795e+00  6.50350000e-04  1.17133856e+00  6.50350000e-04  1.22042310e-06  6.50350000e-04 -4.52485148e-06  6.50350000e-04 -5.06214871e-05 
 6.50450000e-04  7.00000000e+00  6.50450000e-04  1.14631790e+00  6.50450000e-04  6.99626793e+00  6.50450000e-04  1.17132773e+00  6.50450000e-04  1.22252399e-06  6.50450000e-04 -4.52598405e-06  6.50450000e-04 -5.06214871e-05 
 6.50550000e-04  7.00000000e+00  6.50550000e-04  1.14630783e+00  6.50550000e-04  6.99626791e+00  6.50550000e-04  1.17131690e+00  6.50550000e-04  1.22042355e-06  6.50550000e-04 -4.52711380e-06  6.50550000e-04 -5.06214871e-05 
 6.50650000e-04  7.00000000e+00  6.50650000e-04  1.14629775e+00  6.50650000e-04  6.99626789e+00  6.50650000e-04  1.17130606e+00  6.50650000e-04  1.22252353e-06  6.50650000e-04 -4.52824319e-06  6.50650000e-04 -5.06214871e-05 
 6.50750000e-04  7.00000000e+00  6.50750000e-04  1.14628767e+00  6.50750000e-04  6.99626786e+00  6.50750000e-04  1.17129523e+00  6.50750000e-04  1.22042401e-06  6.50750000e-04 -4.52936976e-06  6.50750000e-04 -5.06214871e-05 
 6.50850000e-04  7.00000000e+00  6.50850000e-04  1.14627759e+00  6.50850000e-04  6.99626784e+00  6.50850000e-04  1.17128439e+00  6.50850000e-04  1.22252308e-06  6.50850000e-04 -4.53049598e-06  6.50850000e-04 -5.06214871e-05 
 6.50950000e-04  7.00000000e+00  6.50950000e-04  1.14626751e+00  6.50950000e-04  6.99626782e+00  6.50950000e-04  1.17127355e+00  6.50950000e-04  1.22042446e-06  6.50950000e-04 -4.53161939e-06  6.50950000e-04 -5.06214871e-05 
 6.51050000e-04  7.00000000e+00  6.51050000e-04  1.14625742e+00  6.51050000e-04  6.99626779e+00  6.51050000e-04  1.17126272e+00  6.51050000e-04  1.22252262e-06  6.51050000e-04 -4.53274245e-06  6.51050000e-04 -5.06214871e-05 
 6.51150000e-04  7.00000000e+00  6.51150000e-04  1.14624733e+00  6.51150000e-04  6.99626777e+00  6.51150000e-04  1.17125188e+00  6.51150000e-04  1.22042492e-06  6.51150000e-04 -4.53386271e-06  6.51150000e-04 -5.06214871e-05 
 6.51250000e-04  7.00000000e+00  6.51250000e-04  1.14623724e+00  6.51250000e-04  6.99626775e+00  6.51250000e-04  1.17124104e+00  6.51250000e-04  1.22252217e-06  6.51250000e-04 -4.53498261e-06  6.51250000e-04 -5.06214871e-05 
 6.51350000e-04  7.00000000e+00  6.51350000e-04  1.14622714e+00  6.51350000e-04  6.99626773e+00  6.51350000e-04  1.17123021e+00  6.51350000e-04  1.22042537e-06  6.51350000e-04 -4.53609972e-06  6.51350000e-04 -5.06214871e-05 
 6.51450000e-04  7.00000000e+00  6.51450000e-04  1.14621704e+00  6.51450000e-04  6.99626770e+00  6.51450000e-04  1.17121937e+00  6.51450000e-04  1.22252171e-06  6.51450000e-04 -4.53721648e-06  6.51450000e-04 -5.06214871e-05 
 6.51550000e-04  7.00000000e+00  6.51550000e-04  1.14620694e+00  6.51550000e-04  6.99626768e+00  6.51550000e-04  1.17120853e+00  6.51550000e-04  1.22042583e-06  6.51550000e-04 -4.53833045e-06  6.51550000e-04 -5.06214871e-05 
 6.51650000e-04  7.00000000e+00  6.51650000e-04  1.14619683e+00  6.51650000e-04  6.99626766e+00  6.51650000e-04  1.17119769e+00  6.51650000e-04  1.22252126e-06  6.51650000e-04 -4.53944407e-06  6.51650000e-04 -5.06214871e-05 
 6.51750000e-04  7.00000000e+00  6.51750000e-04  1.14618672e+00  6.51750000e-04  6.99626763e+00  6.51750000e-04  1.17118685e+00  6.51750000e-04  1.22042628e-06  6.51750000e-04 -4.54055491e-06  6.51750000e-04 -5.06214871e-05 
 6.51850000e-04  7.00000000e+00  6.51850000e-04  1.14617661e+00  6.51850000e-04  6.99626761e+00  6.51850000e-04  1.17117601e+00  6.51850000e-04  1.22252080e-06  6.51850000e-04 -4.54166540e-06  6.51850000e-04 -5.06214871e-05 
 6.51950000e-04  7.00000000e+00  6.51950000e-04  1.14616649e+00  6.51950000e-04  6.99626759e+00  6.51950000e-04  1.17116517e+00  6.51950000e-04  1.22042674e-06  6.51950000e-04 -4.54277311e-06  6.51950000e-04 -5.06214871e-05 
 6.52050000e-04  7.00000000e+00  6.52050000e-04  1.14615637e+00  6.52050000e-04  6.99626757e+00  6.52050000e-04  1.17115433e+00  6.52050000e-04  1.22252035e-06  6.52050000e-04 -4.54388048e-06  6.52050000e-04 -5.06214871e-05 
 6.52150000e-04  7.00000000e+00  6.52150000e-04  1.14614625e+00  6.52150000e-04  6.99626754e+00  6.52150000e-04  1.17114349e+00  6.52150000e-04  1.22042719e-06  6.52150000e-04 -4.54498507e-06  6.52150000e-04 -5.06214871e-05 
 6.52250000e-04  7.00000000e+00  6.52250000e-04  1.14613612e+00  6.52250000e-04  6.99626752e+00  6.52250000e-04  1.17113265e+00  6.52250000e-04  1.22251990e-06  6.52250000e-04 -4.54608932e-06  6.52250000e-04 -5.06214871e-05 
 6.52350000e-04  7.00000000e+00  6.52350000e-04  1.14612599e+00  6.52350000e-04  6.99626750e+00  6.52350000e-04  1.17112181e+00  6.52350000e-04  1.22042764e-06  6.52350000e-04 -4.54719079e-06  6.52350000e-04 -5.06214871e-05 
 6.52450000e-04  7.00000000e+00  6.52450000e-04  1.14611586e+00  6.52450000e-04  6.99626747e+00  6.52450000e-04  1.17111097e+00  6.52450000e-04  1.22251944e-06  6.52450000e-04 -4.54829192e-06  6.52450000e-04 -5.06214871e-05 
 6.52550000e-04  7.00000000e+00  6.52550000e-04  1.14610573e+00  6.52550000e-04  6.99626745e+00  6.52550000e-04  1.17110013e+00  6.52550000e-04  1.22042810e-06  6.52550000e-04 -4.54939030e-06  6.52550000e-04 -5.06214871e-05 
 6.52650000e-04  7.00000000e+00  6.52650000e-04  1.14609559e+00  6.52650000e-04  6.99626743e+00  6.52650000e-04  1.17108928e+00  6.52650000e-04  1.22251899e-06  6.52650000e-04 -4.55048834e-06  6.52650000e-04 -5.06214871e-05 
 6.52750000e-04  7.00000000e+00  6.52750000e-04  1.14608545e+00  6.52750000e-04  6.99626741e+00  6.52750000e-04  1.17107844e+00  6.52750000e-04  1.22042855e-06  6.52750000e-04 -4.55158361e-06  6.52750000e-04 -5.06214871e-05 
 6.52850000e-04  7.00000000e+00  6.52850000e-04  1.14607530e+00  6.52850000e-04  6.99626738e+00  6.52850000e-04  1.17106760e+00  6.52850000e-04  1.22251854e-06  6.52850000e-04 -4.55267856e-06  6.52850000e-04 -5.06214871e-05 
 6.52950000e-04  7.00000000e+00  6.52950000e-04  1.14606516e+00  6.52950000e-04  6.99626736e+00  6.52950000e-04  1.17105675e+00  6.52950000e-04  1.22042900e-06  6.52950000e-04 -4.55377074e-06  6.52950000e-04 -5.06214871e-05 
 6.53050000e-04  7.00000000e+00  6.53050000e-04  1.14605501e+00  6.53050000e-04  6.99626734e+00  6.53050000e-04  1.17104591e+00  6.53050000e-04  1.22251809e-06  6.53050000e-04 -4.55486259e-06  6.53050000e-04 -5.06214871e-05 
 6.53150000e-04  7.00000000e+00  6.53150000e-04  1.14604485e+00  6.53150000e-04  6.99626732e+00  6.53150000e-04  1.17103507e+00  6.53150000e-04  1.22042946e-06  6.53150000e-04 -4.55595169e-06  6.53150000e-04 -5.06214871e-05 
 6.53250000e-04  7.00000000e+00  6.53250000e-04  1.14603470e+00  6.53250000e-04  6.99626729e+00  6.53250000e-04  1.17102422e+00  6.53250000e-04  1.22251763e-06  6.53250000e-04 -4.55704046e-06  6.53250000e-04 -5.06214871e-05 
 6.53350000e-04  7.00000000e+00  6.53350000e-04  1.14602454e+00  6.53350000e-04  6.99626727e+00  6.53350000e-04  1.17101338e+00  6.53350000e-04  1.22042991e-06  6.53350000e-04 -4.55812648e-06  6.53350000e-04 -5.06214871e-05 
 6.53450000e-04  7.00000000e+00  6.53450000e-04  1.14601437e+00  6.53450000e-04  6.99626725e+00  6.53450000e-04  1.17100253e+00  6.53450000e-04  1.22251718e-06  6.53450000e-04 -4.55921218e-06  6.53450000e-04 -5.06214871e-05 
 6.53550000e-04  7.00000000e+00  6.53550000e-04  1.14600421e+00  6.53550000e-04  6.99626722e+00  6.53550000e-04  1.17099169e+00  6.53550000e-04  1.22043036e-06  6.53550000e-04 -4.56029514e-06  6.53550000e-04 -5.06214871e-05 
 6.53650000e-04  7.00000000e+00  6.53650000e-04  1.14599404e+00  6.53650000e-04  6.99626720e+00  6.53650000e-04  1.17098084e+00  6.53650000e-04  1.22251673e-06  6.53650000e-04 -4.56137778e-06  6.53650000e-04 -5.06214871e-05 
 6.53750000e-04  7.00000000e+00  6.53750000e-04  1.14598387e+00  6.53750000e-04  6.99626718e+00  6.53750000e-04  1.17096999e+00  6.53750000e-04  1.22043081e-06  6.53750000e-04 -4.56245767e-06  6.53750000e-04 -5.06214871e-05 
 6.53850000e-04  7.00000000e+00  6.53850000e-04  1.14597369e+00  6.53850000e-04  6.99626716e+00  6.53850000e-04  1.17095915e+00  6.53850000e-04  1.22251628e-06  6.53850000e-04 -4.56353724e-06  6.53850000e-04 -5.06214871e-05 
 6.53950000e-04  7.00000000e+00  6.53950000e-04  1.14596352e+00  6.53950000e-04  6.99626713e+00  6.53950000e-04  1.17094830e+00  6.53950000e-04  1.22043126e-06  6.53950000e-04 -4.56461406e-06  6.53950000e-04 -5.06214871e-05 
 6.54050000e-04  7.00000000e+00  6.54050000e-04  1.14595333e+00  6.54050000e-04  6.99626711e+00  6.54050000e-04  1.17093745e+00  6.54050000e-04  1.22251583e-06  6.54050000e-04 -4.56569059e-06  6.54050000e-04 -5.06214871e-05 
 6.54150000e-04  7.00000000e+00  6.54150000e-04  1.14594315e+00  6.54150000e-04  6.99626709e+00  6.54150000e-04  1.17092660e+00  6.54150000e-04  1.22043171e-06  6.54150000e-04 -4.56676438e-06  6.54150000e-04 -5.06214871e-05 
 6.54250000e-04  7.00000000e+00  6.54250000e-04  1.14593296e+00  6.54250000e-04  6.99626706e+00  6.54250000e-04  1.17091576e+00  6.54250000e-04  1.22251538e-06  6.54250000e-04 -4.56783786e-06  6.54250000e-04 -5.06214871e-05 
 6.54350000e-04  7.00000000e+00  6.54350000e-04  1.14592277e+00  6.54350000e-04  6.99626704e+00  6.54350000e-04  1.17090491e+00  6.54350000e-04  1.22043216e-06  6.54350000e-04 -4.56890860e-06  6.54350000e-04 -5.06214871e-05 
 6.54450000e-04  7.00000000e+00  6.54450000e-04  1.14591258e+00  6.54450000e-04  6.99626702e+00  6.54450000e-04  1.17089406e+00  6.54450000e-04  1.22251493e-06  6.54450000e-04 -4.56997904e-06  6.54450000e-04 -5.06214871e-05 
 6.54550000e-04  7.00000000e+00  6.54550000e-04  1.14590238e+00  6.54550000e-04  6.99626700e+00  6.54550000e-04  1.17088321e+00  6.54550000e-04  1.22043261e-06  6.54550000e-04 -4.57104675e-06  6.54550000e-04 -5.06214871e-05 
